"initial_alias","converted_alias","name","description","namespace"
"UPF1","2XZO","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","2XZP","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","6EJ5","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","6Z3R","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6BLY","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6BM0","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6DNH","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6F9N","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6FBS","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6FUW","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6URG","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDR33","6URO","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WTAP","None","None","None",""
"XPO5","3A6P","XPO5","exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"XPO5","5YU6","XPO5","exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"XPO5","5YU7","XPO5","exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZC3H7B","None","None","None",""
"ZFP36","4J8S","ZFP36","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZNF823","None","None","None",""
